"additionalInfo/Barrierefreiheit/0/Rollstuhlgerechter Eingang","address","categories/0","categories/1","categoryName","cid","city","claimThisBusiness","countryCode","description","imagesCount","isLocalGuide","likesCount","locatedIn","location/lat","location/lng","menu","name","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","peopleAlsoSearch/0/category","peopleAlsoSearch/0/reviewsCount","peopleAlsoSearch/0/title","peopleAlsoSearch/0/totalScore","peopleAlsoSearch/1/category","peopleAlsoSearch/1/reviewsCount","peopleAlsoSearch/1/title","peopleAlsoSearch/1/totalScore","peopleAlsoSearch/2/category","peopleAlsoSearch/2/reviewsCount","peopleAlsoSearch/2/title","peopleAlsoSearch/2/totalScore","peopleAlsoSearch/3/category","peopleAlsoSearch/3/reviewsCount","peopleAlsoSearch/3/title","peopleAlsoSearch/3/totalScore","permanentlyClosed","phone","placeId","plusCode","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","reviewsTags/0/count","reviewsTags/0/title","reviewsTags/1/count","reviewsTags/1/title","reviewsTags/2/count","reviewsTags/2/title","reviewsTags/3/count","reviewsTags/3/title","scrapedAt","stars","state","street","subTitle","temporarilyClosed","text","title","totalScore","url","website"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","false","0",,"48.2392831","16.3773241",,"Nenad Bozovic","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-05-14T06:07:32.907Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUQyMW9iS2pnRRAB",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyMW9iS2pnRRAB!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgID21obKjgE%7CCgwIpI79kwYQgIv1sAM%7C?hl=de","116511910609592105160","0","https://lh3.googleusercontent.com/a-/ACB-R5SmFa8e_SyF15T2qYHHFG6mhlJKSpcKxNLLV28lsg=s120-c-c0x00000000-cc-rp-mo-br100","https://www.google.com/maps/contrib/116511910609592105160?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","1",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","0",,"48.2392831","16.3773241",,"Tarek H","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-05-12T16:57:45.698Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUQydXQ3b3NnRRAB",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQydXQ3b3NnRRAB!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgID2ut7osgE%7CCgwIifn0kwYQ0N-QzQI%7C?hl=de","111099844073734104680","0","https://lh3.googleusercontent.com/a-/ACB-R5SjiksWW1OsBfuuW63H-hWjaJdSrRYWQlCpTErmAQ=s120-c-c0x00000000-cc-rp-mo-br100","https://www.google.com/maps/contrib/111099844073734104680?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","1",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","0",,"48.2392831","16.3773241",,"Nina Haide","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-05-02T21:40:43.536Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUMyXy1PeTd3RRAB",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyXy1PeTd3RRAB!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIC2_-Oy7wE%7CCgwI25_BkwYQ4JWGgAI%7C?hl=de","106659610486093362227","20","https://lh3.googleusercontent.com/a/AGNmyxb6Pj5HPBlyDkmoGmNtJG0hpUJmEL114R6Jetge=s120-c-c0x00000000-cc-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106659610486093362227?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","2",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","2",,"48.2392831","16.3773241",,"Sean Calabrese","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-04-26T13:18:38.485Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUR5c3FPN09REAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR5c3FPN09REAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIDysqO7OQ%7CCgwIruKfkwYQ2M3b5wE%7C?hl=de","104532327163618922756","120","https://lh3.googleusercontent.com/a-/ACB-R5SCHXNQ_LIcknv0Sk0mN6bp6AeampYUWmhu89MRi_c=s120-c-c0x00000000-cc-rp-mo-ba4-br100","https://www.google.com/maps/contrib/104532327163618922756?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","4",,"Höchstädtpl. 6",,"false","Fh Technikum ist sehr gut und es gefällt mir dass ich bin student da. Super Einstellung trifft super Ausbildung!","Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","3",,"48.2392831","16.3773241",,"Christian Wimmer","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-04-25T14:52:53.072Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUN5bC1LMlhREAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5bC1LMlhREAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgICyl-K2XQ%7CCgsIxeuakwYQqPWxIg%7C?hl=de","106123305860304045608","167","https://lh3.googleusercontent.com/a-/ACB-R5TIgu8qx72WTqi0YkYtQYOI5u6qqnu2bUF8XmBt=s120-c-c0x00000000-cc-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106123305860304045608?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","5",,"Höchstädtpl. 6",,"false","Freundlich am Empfang. Gute Ausstattung in den Räumen","Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","3",,"48.2392831","16.3773241",,"Peter M.","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-04-21T18:30:24.577Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUMyM3VMZjR3RRAB",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyM3VMZjR3RRAB!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIC23uLf4wE%7CCgwIwMWGkwYQwMGxkwI%7C?hl=de","114770582641397093197","63","https://lh3.googleusercontent.com/a/AGNmyxb5bylXhE3ET4xO0bE1jSl5cxQGXNwn79MhaSU8Iw=s120-c-c0x00000000-cc-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114770582641397093197?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","1",,"Höchstädtpl. 6",,"false","Der Herr an der Rezeption ist extrem unfreundlich!","Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","false","13",,"48.2392831","16.3773241",,"Stefan","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-04-21T09:38:15.139Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUMyN3J5MUtBEAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMyN3J5MUtBEAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIC27ry1KA%7CCgsIh8yEkwYQ8MOtQg%7C?hl=de","103741101037918691958","1","https://lh3.googleusercontent.com/a/AGNmyxbzbgUpDftl6fE_fXuG93vbv4jU1moTdzBSOL-m=s120-c-c0x00000000-cc-rp-mo-br100","https://www.google.com/maps/contrib/103741101037918691958?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","1",,"Höchstädtpl. 6",,"false","Bachelor Studium Wirtschaftsinformatik nicht zu empfehlen.

- undurchsichtiges und fragliches Management (bsp. Covid Management)
- fehlende oder mangelnde Kommunikation von Modalitäten
- in Konfliktfällen unflexibel und keine Bereitschaft Kompromisse oder Lösungen zu finden
- Qualität der Lehre stark unterschiedlich je nach Lektor
- im Falle der berufsbegleitenden Abendform wird in vielen Fällen der Großteil des Lehraufwandes auf das Eigenstudium der einzelnen Studierenden abgewälzt während die Lektoren oftmals nur Powerpoint Präsentationen ablesen (teilweise von Anderen erstellte Präsentationen)","Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","0",,"48.2392831","16.3773241",,"Daniel","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 10 Monaten","2022-04-18T21:46:58.585Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUMyLXZLNFdREAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMyLXZLNFdREAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIC2-vK4WQ%7CCgwI0rj3kgYQ0OCLlwI%7C?hl=de","105927486995287547044","36","https://lh3.googleusercontent.com/a-/ACB-R5Q1yVXQ56umHFsUaZuqguiROGUXPt5WQTyJH0_H=s120-c-c0x00000000-cc-rp-mo-ba3-br100","https://www.google.com/maps/contrib/105927486995287547044?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","5",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","0",,"48.2392831","16.3773241",,"Pawa Tulish","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 11 Monaten","2022-03-23T13:21:52.056Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURXMXZHekx3EAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXMXZHekx3EAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIDW1vGzLw%7CCgsI8L3skQYQgK7zGg%7C?hl=de","112494227126051659619","12","https://lh3.googleusercontent.com/a-/ACB-R5ShT3NDShw2O936yadAgTEHjUEXkCUA7MRR16jS=s120-c-c0x00000000-cc-rp-mo-ba2-br100","https://www.google.com/maps/contrib/112494227126051659619?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","4",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","false","2",,"48.2392831","16.3773241",,"Ömer Öksüz","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor 11 Monaten","2022-03-18T14:08:33.341Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURXX05iY0ZREAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXX05iY0ZREAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIDW_NbcFQ%7CCgwI4aTSkQYQ8LvdogE%7C?hl=de","110236194179161616559","2","https://lh3.googleusercontent.com/a-/ACB-R5S5PrZV7-tRPyHD5oNPOH06rWAokDoTHVpz8kNd=s120-c-c0x00000000-cc-rp-mo-br100","https://www.google.com/maps/contrib/110236194179161616559?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","1",,"Höchstädtpl. 6",,"false","Freches Umgehen mit den Besuchern am Tag der offenen Tür.","Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","false","0",,"48.2392831","16.3773241",,"John Valle","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor einem Jahr","2022-03-15T22:19:59.669Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURXNUt6N3dBRRAB",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXNUt6N3dBRRAB!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIDW5Kz7wAE%7CCgwIj6LEkQYQiI2KvwI%7C?hl=de","105748597964650963025","3","https://lh3.googleusercontent.com/a-/ACB-R5QIAnP3TVhPNnDvH1_hOa82L-Y4vNIDVZhpbAKnJA=s120-c-c0x00000000-cc-rp-mo-br100","https://www.google.com/maps/contrib/105748597964650963025?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","5",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","0",,"48.2392831","16.3773241",,"Pro umzug","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor einem Jahr","2022-03-13T10:17:31.185Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURXOE9tWVhnEAE",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXOE9tWVhnEAE!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIDW8OmYXg%7CCgsIu4m3kQYQgI3BWA%7C?hl=de","112877343418095850462","1","https://lh3.googleusercontent.com/a-/ACB-R5QYGXVqQKcoUtNUDgIjd0eD6nqqX76AL_hxeLgOLQ=s120-c-c0x00000000-cc-rp-mo-br100","https://www.google.com/maps/contrib/112877343418095850462?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","5",,"Höchstädtpl. 6",,"false",,"Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
"true","Höchstädtpl. 6, 1200 Wien, Österreich","Universität","Hochschule","Universität","11096525578368528285","Wien","false","AT",,"65","true","2",,"48.2392831","16.3773241",,"Marjan Abadtalab","Höchstädtpl. 6","Donnerstag","07:30 to 19:30","Freitag","07:30 to 19:30","Samstag","07:30 to 13:00","Sonntag","Geschlossen","Montag","07:30 to 19:30","Dienstag","07:30 to 19:30","Mittwoch","07:30 to 19:30","Andere suchen auch nach","0","Hochschülerinnen- und Hochschülerschaft an der FH Technikum Wien","0","Andere suchen auch nach","7","Technikum Wien Academy","5","Andere suchen auch nach","161","FH Campus Wien","4.1","Andere suchen auch nach","0","und Rehabilitationstechnik","0","false","+43 1 33340770","ChIJz3HZbk8GbUcRnS-xuzjH_pk","69QG+PW Wien, Österreich","1200",,"vor einem Jahr","2022-03-12T21:26:57.171Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURXMEtuY253RRAB",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXMEtuY253RRAB!2m1!1s0x0:0x99fec738bbb12f9d!3m1!1s2@1:CIHM0ogKEICAgIDW0KncnwE%7CCgsIoaC0kQYQwPHzUQ%7C?hl=de","101341128741686064273","13","https://lh3.googleusercontent.com/a/AGNmyxb02P5zZfjtdFjAU4w937aTAwZ8hSsXCtwSUcdV=s120-c-c0x00000000-cc-rp-mo-ba3-br100","https://www.google.com/maps/contrib/101341128741686064273?hl=de","162","113","29","14","4","2","4","gebäude","4","wissen","3","technische","3","café","2023-03-16T16:31:12.938Z","5",,"Höchstädtpl. 6",,"false","super","Technikum Wien","4.4","https://www.google.com/maps/place/Technikum+Wien/@48.2390508,16.3755283,17.34z/data=!4m2!3m1!1s0x476d064f6ed971cf:0x99fec738bbb12f9d?hl=de","http://www.technikum-wien.at/"
